user_id,viewed_at,view_type,schedule_id,watched_seconds
23102,2021-03-23 22:57:23,Replay,5360,2698.2706771220865
34941,2021-02-25 20:31:38,Replay,3004,54.0
20876,2021-05-03 20:11:53,Replay,3839,2700.0
33813,2021-05-21 18:05:32,Live,4318,180.0
6910,2021-02-01 10:24:22,Replay,4689,1582.5
34774,2021-03-28 09:24:01,Replay,5080,1.2
33813,2021-03-13 11:59:12,Live,5153,432.0
12743,2020-10-23 12:35:05,Replay,2813,2700.0
30452,2021-02-26 13:06:51,Replay,3597,1800.0
8414,2020-09-28 16:55:49,Replay,1067,1800.0
3178,2020-11-14 19:41:33,Replay,304,60.0
29704,2020-11-15 18:23:22,Replay,798,600.0
34923,2021-03-25 20:33:36,Replay,4982,2021.206171733933
7805,2021-04-03 10:50:59,Replay,5404,29.0
10762,2021-03-22 17:19:49,Replay,3625,826.1999999999999
26458,2021-05-15 11:14:10,Live,5092,2580.0
29924,2021-03-03 20:07:08,Replay,4182,1800.0
30413,2021-03-11 19:50:29,Replay,4407,2087.0
11131,2021-02-04 12:32:31,Replay,4704,1800.0
144,2021-04-09 18:21:40,Live,5479,120.0
32924,2021-04-22 18:40:42,Replay,3606,1023.0852478037522
28524,2021-02-04 20:29:23,Replay,3286,1737.0
11449,2021-05-17 16:42:22,Replay,5484,900.0
11833,2021-02-02 20:05:14,Replay,4433,2700.0
22307,2021-04-09 11:28:19,Replay,4496,1.0
11805,2020-10-24 15:20:11,Replay,795,180.0
7954,2020-12-04 19:45:03,Live,701,2640.0
14631,2021-04-01 11:24:03,Replay,4136,1800.0
29683,2020-11-10 20:02:07,Replay,1572,255.6
10862,2020-10-27 18:38:16,Replay,1171,480.0
30684,2021-04-30 06:54:42,Replay,5172,2621.417819486225
6934,2020-11-09 19:23:01,Replay,2629,34.0
10268,2021-03-11 13:35:22,Replay,3924,2100.0
27113,2021-05-27 13:59:30,Replay,5694,1589.821193742504
10446,2020-10-25 18:14:01,Replay,795,2460.0
27663,2021-01-08 21:21:27,Replay,656,1140.0
18048,2021-03-31 16:39:09,Replay,4136,379.0
8586,2021-02-28 13:13:59,Live,5004,1560.0
34278,2021-05-11 18:13:52,Live,5273,1500.0
30684,2021-05-09 08:39:09,Replay,4854,2521.0256813720516
30814,2021-01-12 09:14:17,Live,1770,1188.0
18,2020-09-26 12:26:02,Live,791,660.0
27355,2021-04-20 17:48:24,Replay,793,2528.2137772819033
6619,2020-08-29 10:23:33,Replay,1424,960.0
27663,2021-01-05 20:32:08,Replay,1181,480.0
18048,2021-01-29 09:56:43,Replay,4227,2161.0
9416,2020-11-16 20:03:08,Replay,2956,1680.0
10940,2021-03-11 09:44:27,Live,3627,1044.0
30464,2020-12-02 14:43:46,Replay,3498,660.0
31149,2021-01-04 14:00:55,Replay,2112,36.0
3441,2021-02-26 21:27:12,Replay,4079,1920.0
18672,2021-03-01 20:52:01,Replay,240,2640.0
24914,2020-11-08 12:06:55,Replay,2054,2580.0
8987,2021-02-14 12:37:28,Replay,4842,35.0
7016,2020-09-07 08:51:16,Replay,863,72.0
25332,2021-01-19 19:40:25,Replay,3083,1942.7121058385785
26292,2021-01-25 19:55:21,Replay,3919,82.0
27756,2021-03-24 16:53:59,Replay,4109,1080.0
13496,2021-02-06 18:44:11,Live,3830,1380.0
28776,2021-03-10 20:10:34,Replay,1223,2608.8425258449156
30058,2020-11-26 13:54:29,Replay,3096,1320.0
9635,2020-10-20 11:02:24,Replay,2053,2700.0
29753,2021-04-15 18:16:41,Replay,5269,29.0
21958,2020-11-06 12:18:27,Replay,2954,1140.0
33627,2021-02-28 16:13:01,Replay,5004,830.0
9872,2021-05-13 15:09:36,Replay,5607,96.0
34391,2021-05-03 22:29:31,Replay,3840,1542.0
27628,2021-03-31 20:57:19,Replay,2881,1620.0
10058,2021-04-03 12:54:16,Replay,4987,1740.0
20443,2021-05-26 11:42:16,Replay,5694,531.0
22624,2020-10-27 12:06:27,Replay,2054,420.0
6619,2021-02-17 21:20:48,Replay,4178,660.0
7954,2021-01-28 01:21:52,Replay,4227,501.0
35041,2021-03-31 20:44:00,Live,4236,2640.0
8933,2021-02-11 18:59:51,Replay,1878,58.0
11156,2021-03-25 19:11:44,Replay,3247,1800.0
36364,2021-05-12 12:11:24,Replay,234,4.0
9852,2021-02-17 18:49:34,Replay,4180,1793.0
12736,2021-02-26 08:21:38,Replay,4490,1548.0
21078,2020-10-28 22:56:03,Replay,2462,120.0
2973,2021-03-02 20:22:15,Replay,1797,2587.175776728506
30403,2021-03-04 10:29:18,Live,3600,972.0
30338,2020-12-06 17:49:24,Replay,701,660.0
24090,2021-02-05 19:15:23,Replay,4636,62.0
34163,2021-05-01 21:51:32,Replay,4820,24.0
7336,2021-03-29 20:52:14,Replay,339,1800.0
4744,2021-02-21 11:01:11,Replay,4104,2172.0
11034,2020-11-22 12:29:17,Live,3344,1475.1072669168743
7349,2021-03-01 20:28:27,Replay,4811,2700.0
9486,2021-04-10 20:34:52,Replay,5117,2700.0
11034,2020-12-27 11:14:05,Live,3401,1800.0
3955,2021-05-26 08:39:07,Replay,1803,1601.1584679571324
27131,2021-05-06 08:44:18,Replay,4241,2085.0
17530,2020-11-23 20:29:06,Live,1175,1680.0
5246,2020-09-11 20:03:20,Replay,438,2640.0
29394,2021-02-06 21:59:49,Replay,4808,22.5
15682,2020-10-20 17:00:26,Replay,718,60.0
10479,2021-05-13 22:47:27,Replay,5553,1867.0
28289,2021-04-17 13:00:34,Replay,4313,2700.0
7786,2020-10-12 08:59:52,Live,2578,1680.0
8056,2020-11-30 09:39:31,Replay,724,840.0
17519,2020-10-22 18:36:14,Replay,2462,3540.0
5802,2020-12-05 12:37:26,Replay,1913,1591.2
30403,2021-03-04 10:49:14,Replay,4182,1140.0
26473,2021-04-06 19:41:06,Replay,656,12.0
4747,2021-04-19 06:03:01,Replay,4988,1905.4457879217641
27720,2021-04-06 18:27:43,Replay,3194,145.0
31871,2021-02-20 19:18:23,Replay,4155,1648.2159046637307
9722,2020-12-17 21:56:11,Replay,3434,1680.0
16877,2021-02-03 20:00:17,Live,4228,60.0
30381,2021-02-27 08:07:26,Replay,4811,241.0
29919,2021-05-13 08:09:23,Replay,5117,2123.0
6530,2021-05-19 12:44:42,Live,4143,1800.0
33636,2021-05-26 18:44:39,Live,4577,2640.0
10005,2021-05-02 10:59:31,Live,5552,2700.0
10725,2020-11-26 20:16:41,Replay,373,1800.0
4481,2021-04-22 12:49:44,Live,4990,2040.0
23440,2020-10-27 18:50:39,Live,46,60.0
3915,2021-03-30 08:58:19,Replay,1119,1620.0
30961,2021-05-26 13:00:10,Live,5215,60.0
26445,2021-02-19 13:49:15,Replay,3831,1319.0
33946,2021-04-15 10:36:08,Replay,3982,31.0
28410,2021-04-07 14:05:35,Replay,1799,2624.5921918877634
24644,2021-02-17 15:04:45,Replay,1796,91.2
30043,2020-12-09 14:41:22,Replay,1868,2580.0
4461,2021-04-21 06:06:28,Replay,3983,1798.5759876682855
43,2021-03-04 17:56:26,Replay,2480,872.0
27615,2020-12-17 19:09:03,Live,2110,252.0
13396,2020-10-27 12:38:24,Replay,1498,1800.0
33146,2021-02-19 13:44:07,Live,2876,1740.0
26589,2020-11-21 13:21:55,Replay,305,2700.0
14320,2021-01-07 19:47:15,Replay,3566,780.0
7076,2020-10-15 20:43:33,Replay,2005,420.0
35446,2021-04-29 14:58:41,Replay,5433,222.0
25552,2020-10-30 19:22:10,Replay,344,72.0
32685,2021-01-05 13:07:25,Replay,805,300.0
10364,2020-12-31 13:17:44,Replay,3182,38.0
18861,2021-02-13 15:07:50,Replay,4638,1665.0845251085418
35975,2021-04-25 12:57:08,Replay,4990,2100.0
4891,2021-03-02 20:35:00,Live,1881,60.0
7044,2021-03-24 22:40:00,Replay,4185,1786.2132341471215
17926,2020-10-24 08:54:44,Replay,1958,60.0
33941,2021-03-03 20:44:37,Live,4232,1620.0
16958,2020-10-29 18:18:05,Replay,369,36.0
21245,2020-12-31 20:44:07,Live,2064,2640.0
33934,2021-05-27 16:42:21,Replay,5619,2085.0
10167,2021-05-22 15:24:50,Replay,5682,1696.0
162,2021-04-01 15:24:46,Replay,3880,1726.5488689563808
31414,2020-12-13 18:49:21,Replay,3422,600.0
24186,2021-04-23 09:27:25,Replay,4990,288.0
3383,2020-10-23 17:42:04,Replay,768,2700.0
34528,2021-03-15 19:12:35,Replay,5287,2700.0
5856,2020-12-21 13:38:19,Replay,1539,120.0
30942,2021-02-16 19:30:52,Replay,237,803.0
18864,2021-03-27 11:31:18,Replay,4109,1350.0
5855,2021-04-05 19:16:51,Replay,3363,295.0
34139,2021-05-21 18:57:44,Replay,5459,2700.0
33937,2021-02-13 22:25:29,Replay,2875,13.0
33758,2021-04-03 18:37:06,Replay,5099,17.4
7492,2020-10-07 08:46:59,Replay,1660,300.0
10771,2020-10-13 11:25:15,Replay,1812,1008.0
30658,2020-12-14 08:59:54,Live,1670,450.0
10700,2021-04-28 19:13:40,Replay,4088,2446.6715604025053
33646,2021-01-26 12:19:54,Replay,4462,360.0
8657,2020-11-15 12:04:54,Replay,2008,480.0
144,2021-01-20 00:36:58,Replay,3104,2492.160212748914
8858,2021-01-24 16:06:19,Replay,854,1294.2
9960,2020-12-14 14:44:32,Live,3540,1794.7970419858
20745,2020-11-05 19:57:36,Replay,1864,840.0
9075,2020-11-01 19:06:39,Replay,1569,15.6
12974,2020-10-25 19:40:05,Replay,3044,60.0
6534,2020-08-22 16:44:10,Live,861,360.0
5211,2021-03-22 13:44:15,Live,5184,2400.0
12076,2021-01-04 21:29:52,Live,1629,2700.0
34581,2021-02-17 19:53:25,Replay,4537,3.0
9889,2020-11-29 18:09:35,Replay,348,1080.0
7954,2021-04-29 20:55:08,Replay,3608,1440.0
27613,2020-12-05 12:24:56,Replay,1867,1560.0
26233,2021-04-15 10:16:39,Replay,4966,1664.1784658800393
10019,2020-10-10 21:13:37,Replay,517,1800.0
4166,2021-05-08 19:04:39,Replay,4970,1666.941814730409
9784,2020-12-21 13:34:40,Replay,3062,1740.0
26848,2021-01-17 12:16:42,Live,3352,1177.5
21373,2020-10-28 13:11:36,Replay,3050,1542.0
33146,2021-05-28 12:16:40,Live,5735,60.0
33646,2021-02-27 18:58:47,Replay,4458,724.1999999999999
7016,2021-05-17 11:26:22,Replay,390,234.0
30381,2021-01-17 13:45:45,Replay,3404,9.0
11156,2021-02-10 09:53:59,Replay,4536,1316.5
6941,2021-03-03 19:58:17,Replay,4564,2655.0
11867,2021-05-05 19:13:44,Replay,5120,2640.0
14931,2020-12-13 18:59:12,Live,3526,1770.0
6910,2021-02-02 11:47:07,Replay,4689,2445.888405992846
10561,2021-01-08 20:05:26,Replay,238,2700.0
19358,2021-01-28 09:51:07,Replay,4696,2700.0
3552,2021-03-05 00:50:54,Replay,3702,1019.0
25911,2021-01-21 10:29:00,Live,3594,1800.0
30596,2021-03-09 20:17:56,Replay,3193,22.0
29899,2021-02-03 20:57:31,Replay,3414,9.0
33715,2021-01-28 19:08:27,Replay,4637,1731.826648669659
36435,2021-05-26 19:20:47,Live,4244,1200.0
17232,2020-10-31 16:20:21,Replay,301,420.0
9560,2021-04-21 18:08:25,Replay,4113,2506.6919549772933
9476,2021-03-23 13:06:52,Live,5227,60.0
24608,2021-01-12 13:11:43,Replay,4433,1512.0
34973,2021-05-25 09:56:48,Replay,3988,22.0
33314,2021-04-25 14:55:58,Replay,5481,114.0
35997,2021-04-15 18:43:16,Replay,4962,1800.0
11684,2021-02-26 18:29:42,Replay,3949,27.0
30236,2021-02-01 20:49:32,Replay,2873,1791.2311132627026
30230,2020-11-28 21:04:54,Replay,3097,2598.8601275286355
11369,2021-02-26 22:19:58,Replay,4614,10.0
26369,2021-04-15 18:43:49,Replay,4878,1463.2104184764496
18754,2020-11-17 15:55:14,Replay,1147,2580.0
9847,2020-12-10 12:27:04,Replay,375,1800.0
25026,2021-02-21 11:14:41,Live,3858,1758.747951422845
30647,2020-12-20 18:17:05,Replay,3062,60.0
10518,2021-02-18 10:49:01,Replay,1626,485.0
27993,2020-12-02 20:42:18,Replay,3120,870.0
9953,2021-03-04 10:48:47,Replay,4761,240.0
5082,2020-08-29 19:22:43,Replay,327,1620.0
21249,2021-04-08 21:04:53,Replay,4843,1440.0
13133,2021-02-14 14:26:36,Replay,4154,1288.0
8737,2021-02-15 20:29:23,Live,3974,1680.0
33577,2021-05-05 19:27:54,Replay,5212,39.0
15144,2020-10-23 11:28:51,Replay,1385,1680.0
32775,2021-02-01 12:07:31,Replay,4402,845.0
15435,2020-11-01 18:53:45,Replay,1814,1512.0
7186,2020-08-19 19:17:12,Replay,114,2667.3941866417435
27336,2020-12-15 13:27:00,Replay,3347,1335.0
4964,2020-12-20 20:52:43,Replay,3348,930.5999999999999
9694,2020-11-26 16:08:44,Replay,3432,1800.0
26805,2020-11-14 17:17:42,Live,3173,60.0
6374,2020-12-10 09:44:47,Live,350,1080.0
4825,2021-03-12 20:01:03,Replay,4406,1157.0
20062,2020-10-29 15:55:25,Replay,1912,10.799999999999999
29014,2020-11-26 20:30:03,Live,2059,1800.0
33593,2021-02-10 21:06:05,Replay,4562,1739.0
8825,2021-02-22 11:51:55,Replay,3854,1800.0
4289,2020-08-24 20:10:34,Replay,114,2554.507003040197
28705,2020-11-28 12:29:46,Live,3428,2580.0
8955,2021-03-27 16:44:35,Live,4964,1800.0
5381,2021-01-12 20:02:31,Live,57,810.0
13444,2021-01-16 14:44:42,Replay,3153,2602.0
7363,2020-08-19 19:01:43,Replay,434,2640.0
30940,2021-01-28 10:23:20,Replay,3919,1549.0
4804,2020-11-20 11:28:55,Replay,2467,780.0
25715,2020-11-28 13:51:57,Replay,2059,120.0
10203,2021-04-29 18:01:50,Replay,4140,12.0
35064,2021-05-03 12:43:18,Live,5593,120.0
5777,2020-12-25 15:49:20,Replay,2063,120.0
35575,2021-01-22 12:56:06,Replay,793,2530.815753398095
12556,2021-03-09 20:17:50,Replay,3977,10.0
12130,2021-02-21 16:03:46,Replay,2480,165.0
28146,2021-02-12 21:56:52,Replay,1865,2537.0966845843595
33377,2021-02-11 20:09:59,Replay,3623,1080.0
12500,2021-05-17 17:42:39,Replay,4743,2700.0
10012,2020-10-21 11:59:09,Live,1958,1260.0
31201,2020-11-26 20:51:10,Replay,206,60.0
6233,2020-12-02 13:44:04,Live,3498,1380.0
6173,2020-11-23 20:25:15,Replay,666,600.0
31487,2021-01-28 22:45:26,Replay,4635,1054.0
6660,2020-12-02 19:05:30,Replay,3475,2700.0
9828,2021-04-15 20:20:29,Replay,4188,1679.0
7721,2020-10-23 13:43:49,Live,3051,2503.3916751340143
14360,2020-11-05 20:22:08,Replay,345,1800.0
9953,2020-10-19 23:46:26,Replay,1120,972.0
11224,2020-10-19 14:27:00,Replay,1478,60.0
17307,2020-10-25 15:50:20,Replay,1570,29.4
27355,2021-02-20 21:13:10,Replay,3598,1800.0
8826,2020-12-28 23:10:56,Replay,3396,543.0
18754,2021-03-07 21:05:39,Replay,2073,2700.0
26335,2020-11-08 14:38:20,Replay,3049,1080.0
31381,2020-12-06 19:36:53,Replay,1788,150.0
29904,2021-01-26 11:16:18,Replay,3353,29.4
31488,2021-05-13 10:07:26,Replay,4116,2508.2707548207222
25332,2021-03-04 14:48:58,Replay,3949,299.0
35848,2021-05-26 11:44:13,Replay,4884,477.99739040365466
27939,2021-01-14 14:11:27,Replay,265,2477.901407338082
7264,2021-04-30 08:35:26,Replay,4499,144.0
23102,2021-04-21 22:29:01,Replay,5210,2400.0
8372,2021-04-11 19:18:22,Replay,4109,2687.6704690760257
4728,2021-04-19 10:25:59,Replay,3363,240.0
32293,2021-05-16 19:36:20,Replay,5189,2700.0
13927,2021-05-12 12:45:53,Replay,4090,2639.0
7507,2021-02-18 14:25:37,Live,4613,60.0
86,2021-04-14 11:13:26,Replay,211,1693.0
5808,2020-10-26 18:12:56,Live,1146,60.0
6660,2021-04-04 19:57:29,Replay,4495,1606.2
28284,2021-04-03 12:14:46,Live,5089,2700.0
15492,2020-10-23 18:39:07,Replay,2859,120.0
14072,2020-12-08 20:14:24,Live,52,2640.0
29683,2021-03-20 19:38:10,Replay,4082,589.0
26044,2021-04-05 15:35:55,Replay,5290,377.0
8557,2021-03-04 11:43:48,Replay,4911,327.0
26477,2021-05-04 17:45:25,Replay,2885,1800.0
20036,2021-02-24 19:43:07,Replay,238,2577.8965231890306
27559,2021-05-27 13:28:22,Replay,3962,72.0
33646,2021-01-15 12:21:44,Replay,1923,10.799999999999999
30154,2021-03-25 20:31:56,Replay,4407,2040.0
12069,2020-11-24 13:28:55,Replay,3119,840.0
14425,2020-12-10 09:44:20,Live,350,1738.6887815147852
15024,2021-02-05 13:05:21,Replay,4697,1350.0
9827,2020-11-29 12:40:20,Replay,825,1476.0
27874,2020-12-07 21:44:17,Replay,3345,983.4
34030,2021-03-01 16:12:09,Replay,4811,222.0
27252,2020-12-05 10:46:50,Replay,374,72.0
9160,2020-09-28 18:01:13,Replay,1565,684.0
27002,2021-02-07 09:30:50,Replay,4453,388.8
26504,2020-12-07 11:50:28,Replay,2959,1680.0
11425,2021-02-22 11:43:01,Replay,2071,2694.0
4110,2021-02-12 18:26:20,Replay,1914,260.0
7626,2021-02-19 13:02:52,Replay,324,1597.8
5974,2021-01-13 19:22:50,Replay,784,2700.0
15541,2021-05-21 18:12:49,Replay,5734,1800.0
13736,2021-05-19 09:08:37,Replay,3935,60.0
30696,2020-12-20 11:14:03,Live,3400,1800.0
19731,2021-02-04 18:30:34,Replay,3345,60.599999999999994
26848,2021-04-22 08:43:29,Live,3633,1800.0
27603,2021-05-19 21:32:34,Replay,4117,570.0
4964,2021-01-18 20:41:44,Replay,3352,994.1999999999999
25511,2020-11-04 11:33:26,Replay,1913,93.60000000000001
32610,2020-12-30 19:29:58,Live,263,1020.0
7160,2021-01-08 20:03:40,Replay,656,1620.0
3986,2021-05-09 12:21:11,Replay,5104,97.2
9627,2021-04-19 10:11:04,Replay,5480,1674.0392425014431
34220,2021-03-17 19:53:09,Replay,1878,2700.0
4744,2021-02-21 00:24:38,Replay,4104,2700.0
12005,2020-10-24 19:55:12,Replay,2953,1620.0
32826,2021-04-13 19:01:14,Replay,3604,1049.739404138326
26037,2021-04-20 11:50:08,Replay,5090,2640.0
3465,2021-02-16 09:14:38,Live,1796,2700.0
10479,2021-05-01 18:53:59,Replay,4415,54.0
13521,2020-10-26 10:14:35,Replay,2054,120.0
8839,2021-03-30 21:34:21,Replay,4744,0.6
9228,2021-01-19 18:39:06,Live,2826,360.0
4110,2021-04-05 09:02:40,Replay,4876,2700.0
293,2020-09-16 18:25:12,Replay,196,120.0
25864,2020-11-06 15:27:35,Replay,202,1380.0
26918,2021-02-28 20:01:55,Replay,4406,2100.0
28693,2021-01-26 21:37:43,Replay,3524,1782.0
11466,2020-12-06 12:05:10,Replay,3345,2643.2741992873134
5377,2021-01-01 11:57:12,Replay,1395,1800.0
27808,2021-04-12 11:42:33,Replay,4237,2695.0
4964,2021-04-11 19:48:04,Replay,3364,0.6
22739,2021-05-02 12:29:33,Replay,2081,2334.0
10085,2021-02-28 11:14:26,Live,3859,743.5
12720,2021-02-21 13:53:39,Replay,3354,1620.0
4135,2020-10-04 12:15:23,Replay,390,1020.0
4058,2020-10-29 18:34:27,Replay,668,2520.0
22545,2021-02-20 10:09:08,Replay,3974,1800.0
29584,2021-02-13 20:17:04,Replay,3727,2450.3285630789883
16232,2020-11-24 09:54:22,Replay,3344,2539.4878999311654
32603,2021-02-20 13:47:21,Live,3728,60.0
14425,2021-03-26 10:44:13,Live,2485,3600.0
5044,2020-08-20 11:00:58,Replay,292,540.0
9784,2020-12-09 12:20:59,Replay,2100,1620.0
4078,2020-12-12 11:46:53,Replay,114,2700.0
10816,2020-11-28 15:52:31,Replay,3428,2640.0
3552,2021-03-21 17:59:47,Replay,1812,457.5
14421,2020-12-01 08:54:59,Replay,2674,1380.0
7481,2020-09-18 19:56:39,Replay,363,1800.0
5377,2021-02-16 09:59:06,Live,4000,840.0
7014,2020-11-22 19:02:19,Replay,2863,60.0
5381,2021-05-27 18:47:59,Replay,3256,1440.0
31047,2020-12-03 19:19:09,Replay,206,1800.0
11615,2021-01-18 10:56:43,Replay,3237,1800.0
29181,2020-11-24 19:34:03,Replay,1059,1500.0
27535,2021-03-03 08:21:27,Replay,4833,1024.0
14553,2020-11-05 16:30:10,Replay,229,2700.0
9912,2020-11-30 18:46:12,Replay,3231,60.0
18107,2021-05-27 18:34:22,Replay,236,2640.0
6789,2021-01-24 18:02:51,Replay,3353,1590.9717751844075
11868,2020-10-20 11:14:06,Replay,1618,300.0
15914,2021-02-05 07:28:04,Replay,4102,60.0
9190,2020-10-07 09:18:02,Replay,2809,1020.0
8505,2020-09-01 20:57:41,Live,90,300.0
30606,2021-03-24 13:20:22,Live,4135,150.0
9784,2021-02-17 16:42:16,Replay,4155,1800.0
24734,2021-03-03 20:22:22,Replay,3950,2699.0
31488,2021-04-30 15:12:40,Replay,658,74.0
13917,2021-02-02 21:08:22,Replay,3855,414.5
29235,2021-01-20 18:54:31,Replay,3490,463.0
25934,2021-03-30 09:50:59,Replay,352,7.199999999999999
27355,2020-11-25 18:54:05,Replay,1490,1020.0
28284,2021-02-21 13:03:18,Replay,3858,853.1067558033056
31321,2020-12-14 12:26:19,Replay,2866,1740.0
8443,2021-03-12 19:32:04,Replay,4984,2075.0
30337,2020-12-08 20:39:07,Live,1869,600.0
12921,2021-04-12 13:15:46,Replay,3364,880.1999999999999
10282,2021-04-24 11:14:51,Live,5082,864.0
29558,2020-12-05 11:09:45,Replay,2959,1080.0
32263,2021-02-02 20:18:54,Replay,1396,1800.0
20315,2021-05-12 06:59:44,Replay,3934,2076.373927089945
6787,2021-05-05 19:47:22,Replay,4190,1800.0
35647,2021-05-03 21:12:44,Replay,2826,3.5999999999999996
15742,2021-04-29 19:26:53,Replay,3932,2100.0
13496,2021-01-04 21:29:41,Live,1629,2700.0
32628,2021-01-08 14:18:46,Replay,2017,2700.0
34562,2021-02-28 16:26:11,Replay,348,1025.3187623896551
27002,2020-11-08 15:41:35,Replay,1572,696.0
28007,2020-11-10 19:09:30,Replay,253,2492.385691949321
14592,2020-10-26 12:45:52,Replay,1663,2584.3039028398166
6521,2020-08-28 19:26:17,Replay,1221,2700.0
18350,2021-03-04 19:42:52,Replay,4080,2410.0
3806,2020-11-27 17:18:48,Replay,1150,60.0
27947,2020-12-06 12:08:18,Replay,851,1332.0
3092,2020-09-01 12:47:36,Replay,1490,60.0
30010,2020-12-13 13:52:02,Replay,809,2700.0
15272,2021-03-06 12:57:27,Replay,5246,534.0
8216,2020-08-23 10:17:13,Replay,244,540.0
4919,2021-02-25 12:08:47,Replay,4689,10.0
32784,2020-12-26 14:48:04,Replay,2063,2400.0
5856,2020-11-10 16:03:37,Replay,1621,2466.0747320318405
25332,2020-12-14 22:04:28,Replay,1909,93.60000000000001
10167,2020-11-18 11:27:58,Live,3096,240.0
15706,2021-04-03 13:59:33,Replay,5429,1800.0
5898,2021-05-18 17:52:24,Live,5274,1320.0
13926,2021-02-11 13:36:41,Replay,3700,1140.0
26229,2020-11-08 11:01:48,Replay,3094,2340.0
30580,2021-02-10 19:57:37,Replay,1674,1620.0
7492,2020-10-05 07:59:23,Live,1660,2400.0
14425,2021-01-22 18:44:32,Live,3880,1800.0
32141,2021-01-16 18:39:34,Replay,380,975.6972192246743
26848,2020-12-04 18:44:05,Live,2959,1620.0
33888,2021-05-09 20:36:30,Replay,380,52.5
18048,2020-10-29 17:38:48,Replay,150,60.0
27607,2021-02-04 21:31:31,Replay,4638,1701.0985689618287
2954,2020-11-10 20:17:15,Replay,763,2700.0
28563,2021-02-03 20:01:25,Replay,2828,148.79999999999998
21445,2020-10-26 07:56:09,Replay,1531,60.0
10174,2020-11-03 08:59:01,Live,3055,1740.0
3786,2020-08-22 23:55:49,Replay,811,150.0
7044,2020-12-23 23:58:09,Replay,210,1800.0
24803,2020-11-27 11:44:34,Live,3153,1372.0
9221,2021-02-01 19:44:05,Live,3946,2700.0
19731,2020-12-06 14:07:13,Replay,348,864.0
33646,2021-04-03 16:08:56,Replay,4236,805.0
17217,2020-10-20 22:39:10,Replay,1813,300.0
12598,2020-11-22 19:39:49,Replay,2106,2700.0
7045,2021-05-26 12:53:33,Replay,5607,1498.0
30780,2020-12-22 08:37:08,Live,1792,144.0
21927,2021-01-03 11:22:41,Replay,3349,90.0
34738,2021-03-10 23:12:20,Replay,4003,870.0
30249,2021-03-12 18:41:39,Replay,4132,155.0
36069,2021-04-12 11:48:50,Replay,558,20.0
14793,2021-04-28 18:20:27,Replay,4621,1680.0
27535,2020-11-22 11:14:08,Live,3396,1800.0
7499,2020-11-29 19:49:00,Replay,2059,1740.0
144,2021-01-20 17:09:01,Live,214,120.0
7499,2020-11-29 19:18:29,Replay,2059,840.0
20814,2021-03-12 14:12:37,Replay,4233,2700.0
36198,2021-05-16 11:11:16,Replay,3610,1768.7928804484836
144,2021-01-27 19:06:25,Live,4560,420.0
32171,2021-02-22 10:59:10,Live,3191,1267.0
10497,2020-12-07 12:26:54,Replay,2011,2700.0
32194,2021-02-28 20:10:07,Replay,3191,0.0
10165,2021-01-06 18:06:12,Replay,2824,252.0
9493,2021-05-05 15:30:14,Replay,4309,2615.7750361765557
30787,2021-04-16 11:35:30,Replay,1395,1714.328078120355
10624,2020-12-05 11:46:04,Replay,374,1080.0
9900,2021-03-03 13:15:53,Replay,3924,2040.0
3576,2021-05-19 20:34:46,Replay,5235,2399.0
33541,2021-04-12 10:35:19,Replay,3231,1706.1324865168085
29584,2021-01-17 14:31:45,Replay,430,1782.0
36366,2021-05-15 08:55:24,Replay,5256,63.0
7273,2021-04-03 13:32:10,Replay,4411,1259.0
30416,2021-02-09 20:39:56,Replay,1876,2700.0
28597,2021-04-25 18:05:12,Replay,5082,60.0
5832,2021-01-06 09:12:16,Replay,1672,1512.0
29396,2021-05-14 09:14:39,Replay,2081,2700.0
28874,2021-04-09 14:24:07,Replay,3605,1752.4361519404022
33611,2021-04-24 14:21:56,Replay,2080,2563.047659645113
3810,2021-04-20 20:02:32,Replay,4989,2040.0
35166,2021-03-18 19:59:19,Replay,4134,540.0
33646,2021-02-10 13:36:40,Replay,1510,60.0
13088,2020-11-23 20:29:37,Live,1175,1500.0
32,2020-09-16 23:37:58,Replay,1494,120.0
33888,2021-05-03 08:56:00,Replay,3932,2.0
16063,2020-10-21 12:30:36,Live,149,900.0
9410,2021-04-07 11:51:14,Live,4111,2520.0
27742,2020-11-06 09:59:30,Replay,3057,870.0
3641,2021-01-17 12:52:57,Replay,3351,733.8
10479,2020-11-12 17:21:47,Replay,371,648.0
1,2021-03-15 10:59:36,Live,3194,789.0
32584,2020-12-11 19:24:50,Replay,3283,1260.0
22146,2020-10-26 13:15:58,Live,3083,600.0
33793,2021-04-17 15:02:54,Replay,2884,13.0
10495,2021-03-14 09:35:07,Replay,1572,17.5
4283,2020-12-14 15:50:22,Replay,339,1655.7982206346437
33439,2021-05-03 18:49:11,Replay,3608,1800.0
45,2020-09-07 19:29:29,Live,1164,1800.0
32351,2021-02-10 20:19:10,Replay,4154,593.0
9658,2020-09-12 12:59:04,Live,789,240.0
31509,2020-12-11 10:31:57,Replay,350,1044.0
29635,2021-04-21 09:44:36,Live,4879,2633.9197520480034
28547,2020-11-12 13:38:46,Replay,1572,380.4
24644,2021-04-16 21:20:41,Replay,2884,65.0
7330,2021-04-28 10:47:31,Replay,5480,513.0
32003,2021-03-22 19:29:45,Replay,5306,49.0
27695,2020-11-28 13:52:36,Replay,2107,1620.0
14756,2020-11-25 15:32:21,Replay,3097,180.0
27191,2020-11-30 21:29:09,Live,1624,2220.0
