schedule_id,start_time,end_time,duration_seconds,course_id,teacher_id
1631,2021-01-18 19:45:00,2021-01-18 20:30:00,45,39,44
3135,2020-12-24 20:00:00,2020-12-24 20:30:00,30,33,43
3350,2021-01-03 10:45:00,2021-01-03 11:30:00,45,4,8
3494,2020-12-25 10:00:00,2020-12-25 10:45:00,45,31,13
3289,2021-01-11 08:30:00,2021-01-11 09:00:00,30,7,17
3492,2020-12-11 10:00:00,2020-12-11 10:45:00,45,31,13
3288,2021-01-04 08:30:00,2021-01-04 09:00:00,30,25,42
3446,2020-11-30 11:45:00,2020-11-30 12:02:00,17,75,49
3947,2021-02-08 18:00:00,2021-02-08 18:45:00,45,43,13
4450,2021-01-16 15:00:00,2021-01-16 15:45:00,45,13,29
4086,2021-04-13 18:30:00,2021-04-13 19:15:00,45,15,46
3417,2020-11-30 12:15:00,2020-11-30 12:45:00,30,42,27
4091,2021-05-18 18:30:00,2021-05-18 19:15:00,45,15,46
3724,2021-01-23 12:15:00,2021-01-23 13:00:00,45,41,21
3524,2021-01-20 20:00:00,2021-01-20 20:30:00,30,20,37
3595,2021-01-28 09:00:00,2021-01-28 09:30:00,30,36,49
3361,2021-03-21 10:45:00,2021-03-21 11:30:00,45,116,9
3835,2021-03-13 17:00:00,2021-03-13 17:45:00,45,46,42
4001,2021-02-23 08:30:00,2021-02-23 09:00:00,30,68,37
3414,2020-11-29 17:00:00,2020-11-29 18:10:00,70,74,72
4428,2021-01-19 18:30:00,2021-01-19 19:15:00,45,23,8
3188,2021-02-01 09:15:00,2021-02-01 10:00:00,45,29,49
2582,2020-11-09 08:30:00,2020-11-09 09:00:00,30,25,42
3174,2020-11-16 07:15:00,2020-11-16 08:00:00,45,5,17
3562,2021-01-11 13:00:00,2021-01-11 13:30:00,30,36,49
3561,2021-01-04 13:00:00,2021-01-04 13:30:00,30,36,49
3181,2020-12-14 09:15:00,2020-12-14 10:00:00,45,29,49
4500,2021-05-04 09:30:00,2021-05-04 10:15:00,45,3,6
3599,2021-02-25 09:00:00,2021-02-25 09:30:00,30,36,49
3238,2021-01-18 10:15:00,2021-01-18 10:45:00,30,53,21
3187,2021-01-25 09:15:00,2021-01-25 10:00:00,45,29,49
3010,2021-01-19 13:30:00,2021-01-19 14:00:00,30,16,15
4309,2021-03-19 18:00:00,2021-03-19 18:45:00,45,122,29
3629,2021-03-25 08:15:00,2021-03-25 08:45:00,30,6,30
3610,2021-05-13 09:00:00,2021-05-13 09:30:00,30,36,49
3953,2021-03-22 18:00:00,2021-03-22 18:45:00,45,43,13
3566,2021-01-06 17:00:00,2021-01-06 17:45:00,45,32,54
2492,2021-05-14 08:45:00,2021-05-14 09:45:00,60,12,6
3060,2020-11-22 11:45:00,2020-11-22 12:15:00,30,51,42
2286,2021-01-28 07:15:00,2021-01-28 08:00:00,45,5,17
3001,2020-11-17 13:30:00,2020-11-17 14:00:00,30,50,15
3862,2021-03-21 09:45:00,2021-03-21 10:15:00,30,117,9
3142,2020-11-10 09:30:00,2020-11-10 10:00:00,30,57,7
2283,2021-01-07 07:15:00,2021-01-07 08:00:00,45,5,17
2577,2020-10-05 08:30:00,2020-10-05 09:00:00,30,25,42
3934,2021-05-10 13:00:00,2021-05-10 13:35:00,35,27,35
4574,2021-05-05 18:00:00,2021-05-05 18:45:00,45,32,54
4105,2021-02-24 10:15:00,2021-02-24 11:00:00,45,59,37
3239,2021-01-25 10:15:00,2021-01-25 10:45:00,30,53,21
3864,2021-04-04 09:45:00,2021-04-04 10:15:00,30,61,8
1672,2020-12-28 07:15:00,2020-12-28 08:00:00,45,5,17
3352,2021-01-17 10:45:00,2021-01-17 11:30:00,45,4,8
3401,2020-12-27 09:45:00,2020-12-27 10:15:00,30,61,8
3518,2020-12-09 20:00:00,2020-12-09 20:30:00,30,20,37
3484,2020-12-08 12:30:00,2020-12-08 13:15:00,45,71,49
3886,2021-01-22 18:00:00,2021-01-22 18:45:00,45,28,45
4402,2021-01-29 10:00:00,2021-01-29 10:35:00,35,27,35
3355,2021-02-07 10:45:00,2021-02-07 11:30:00,45,4,8
3513,2020-12-06 17:00:00,2020-12-06 18:00:00,60,82,7
3951,2021-03-08 18:00:00,2021-03-08 18:45:00,45,43,13
4560,2021-01-27 18:00:00,2021-01-27 18:45:00,45,19,52
4312,2021-04-09 18:00:00,2021-04-09 18:45:00,45,28,45
3505,2021-01-20 12:15:00,2021-01-20 12:45:00,30,96,24
4575,2021-05-12 18:00:00,2021-05-12 18:45:00,45,32,54
3840,2021-04-17 17:00:00,2021-04-17 17:45:00,45,46,42
3927,2021-03-22 13:00:00,2021-03-22 13:35:00,35,27,35
4319,2021-05-28 18:00:00,2021-05-28 18:45:00,45,28,45
3634,2021-04-29 08:15:00,2021-04-29 08:45:00,30,6,30
3698,2021-01-23 11:15:00,2021-01-23 12:00:00,45,42,27
3889,2020-12-29 09:30:00,2020-12-29 10:15:00,45,83,30
3888,2020-12-22 09:30:00,2020-12-22 10:15:00,45,3,6
4083,2021-03-23 18:30:00,2021-03-23 19:15:00,45,15,46
3496,2021-01-08 10:00:00,2021-01-08 10:45:00,45,31,13
4495,2021-03-30 09:30:00,2021-03-30 10:15:00,45,3,6
3354,2021-01-31 10:45:00,2021-01-31 11:30:00,45,4,8
3338,2020-11-16 17:00:00,2020-11-16 17:45:00,45,8,18
2674,2020-10-26 10:15:00,2020-10-26 10:45:00,30,53,21
3952,2021-03-15 18:00:00,2021-03-15 18:45:00,45,43,13
3291,2021-01-25 08:30:00,2021-01-25 09:00:00,30,25,42
3802,2021-01-23 16:00:00,2021-01-23 16:45:00,45,3,6
3195,2021-03-22 09:15:00,2021-03-22 10:00:00,45,29,49
4539,2021-03-02 13:00:00,2021-03-02 13:45:00,45,71,49
3475,2020-12-01 12:30:00,2020-12-01 13:15:00,45,71,49
3398,2020-12-06 09:45:00,2020-12-06 10:15:00,30,61,8
3159,2020-12-08 08:30:00,2020-12-08 09:00:00,30,68,37
4652,2021-05-14 13:00:00,2021-05-14 13:30:00,30,34,45
3828,2021-01-23 17:00:00,2021-01-23 17:45:00,45,46,42
4228,2021-02-03 19:00:00,2021-02-03 19:45:00,45,35,36
3831,2021-02-13 17:00:00,2021-02-13 17:45:00,45,46,42
3242,2021-02-15 10:15:00,2021-02-15 10:45:00,30,53,21
2460,2020-10-02 08:45:00,2020-10-02 09:45:00,60,12,6
3336,2020-11-16 12:15:00,2020-11-16 12:45:00,30,42,27
3097,2020-11-25 10:15:00,2020-11-25 11:00:00,45,59,37
4417,2021-05-14 10:00:00,2021-05-14 10:35:00,35,27,35
3725,2021-01-30 12:15:00,2021-01-30 13:00:00,45,39,44
3402,2021-01-03 09:45:00,2021-01-03 10:15:00,30,61,8
2287,2021-02-04 07:15:00,2021-02-04 08:00:00,45,5,17
2825,2021-01-12 17:30:00,2021-01-12 18:15:00,45,7,17
3979,2021-03-22 19:00:00,2021-03-22 19:30:00,30,88,16
4640,2021-02-19 13:00:00,2021-02-19 13:30:00,30,96,24
4182,2021-03-03 16:00:00,2021-03-03 16:30:00,30,22,29
3460,2020-12-09 11:45:00,2020-12-09 12:02:00,17,77,21
1674,2021-01-11 07:15:00,2021-01-11 08:00:00,45,5,17
3364,2021-04-11 10:45:00,2021-04-11 11:30:00,45,4,8
3454,2020-11-24 11:45:00,2020-11-24 12:02:00,17,76,6
5580,2021-05-04 08:30:00,2021-05-04 09:05:00,35,68,37
3596,2021-02-04 09:00:00,2021-02-04 09:30:00,30,36,49
3924,2021-03-01 13:00:00,2021-03-01 13:35:00,35,27,35
3945,2021-01-25 18:00:00,2021-01-25 18:45:00,45,43,13
4562,2021-02-10 18:00:00,2021-02-10 18:45:00,45,32,54
3416,2020-11-23 12:15:00,2020-11-23 12:45:00,30,42,27
3987,2021-05-17 19:00:00,2021-05-17 19:30:00,30,23,8
4459,2021-01-26 09:30:00,2021-01-26 10:15:00,45,83,30
4619,2021-04-01 13:15:00,2021-04-01 13:45:00,30,26,52
3931,2021-04-19 13:00:00,2021-04-19 13:35:00,35,27,35
4084,2021-03-30 18:30:00,2021-03-30 19:15:00,45,15,46
4573,2021-04-28 18:00:00,2021-04-28 18:45:00,45,32,54
3865,2021-04-11 09:45:00,2021-04-11 10:15:00,30,61,8
4107,2021-03-10 10:15:00,2021-03-10 11:00:00,45,59,37
3961,2021-05-17 18:00:00,2021-05-17 18:45:00,45,43,13
4714,2021-02-15 17:00:00,2021-02-15 17:45:00,45,39,44
3432,2020-11-26 12:15:00,2020-11-26 12:45:00,30,26,52
3472,2020-12-12 11:45:00,2020-12-12 12:02:00,17,80,24
2828,2021-02-02 17:30:00,2021-02-02 18:15:00,45,7,17
3960,2021-05-10 18:00:00,2021-05-10 18:45:00,45,43,13
3358,2021-02-28 10:45:00,2021-02-28 11:30:00,45,4,8
4577,2021-05-26 18:00:00,2021-05-26 18:45:00,45,32,54
3628,2021-03-18 08:15:00,2021-03-18 08:45:00,30,6,30
3516,2020-12-15 09:30:00,2020-12-15 10:15:00,45,83,10
3854,2021-01-24 09:45:00,2021-01-24 10:15:00,30,61,8
3165,2021-01-19 08:30:00,2021-01-19 09:00:00,30,68,37
4706,2021-02-20 16:00:00,2021-02-20 16:45:00,45,13,29
3830,2021-02-06 17:00:00,2021-02-06 17:45:00,45,97,44
3984,2021-04-26 19:00:00,2021-04-26 19:30:00,30,23,8
4313,2021-04-16 18:00:00,2021-04-16 18:45:00,45,28,45
3957,2021-04-19 18:00:00,2021-04-19 18:45:00,45,130,16
2877,2021-02-26 12:15:00,2021-02-26 12:45:00,30,54,34
3500,2020-12-16 12:15:00,2020-12-16 12:45:00,30,52,47
2471,2020-12-18 08:45:00,2020-12-18 09:45:00,60,12,6
3632,2021-04-15 08:15:00,2021-04-15 08:45:00,30,134,26
3124,2020-11-12 17:00:00,2020-11-12 17:45:00,45,13,29
3954,2021-03-29 18:00:00,2021-03-29 18:45:00,45,43,13
3843,2021-05-08 17:00:00,2021-05-08 17:45:00,45,46,42
3437,2020-12-03 13:00:00,2020-12-03 13:30:00,30,37,7
2494,2021-05-28 08:45:00,2021-05-28 09:45:00,60,12,6
3061,2020-12-06 11:45:00,2020-12-06 12:15:00,30,51,42
4241,2021-05-05 19:00:00,2021-05-05 19:45:00,45,35,36
3605,2021-04-08 09:00:00,2021-04-08 09:30:00,30,36,49
4138,2021-04-14 12:15:00,2021-04-14 12:45:00,30,52,47
1891,2021-05-11 19:30:00,2021-05-11 20:15:00,45,41,21
3429,2020-12-05 10:45:00,2020-12-05 11:30:00,45,31,13
3462,2020-11-26 11:45:00,2020-11-26 12:02:00,17,78,17
3625,2021-02-25 08:15:00,2021-02-25 08:45:00,30,6,30
4079,2021-02-23 18:30:00,2021-02-23 19:15:00,45,15,46
4077,2021-02-09 18:30:00,2021-02-09 19:15:00,45,87,33
4837,2021-01-28 20:00:00,2021-01-28 20:30:00,30,33,43
3418,2020-12-07 12:15:00,2020-12-07 12:45:00,30,42,27
4571,2021-04-14 18:00:00,2021-04-14 18:45:00,45,32,54
4880,2021-04-28 09:00:00,2021-04-28 09:45:00,45,9,30
4644,2021-03-19 13:00:00,2021-03-19 13:30:00,30,112,20
3863,2021-03-28 09:45:00,2021-03-28 10:15:00,30,61,8
4692,2021-02-06 14:00:00,2021-02-06 14:45:00,45,40,39
4002,2021-03-02 08:30:00,2021-03-02 09:00:00,30,68,37
4615,2021-03-04 13:15:00,2021-03-04 13:45:00,30,26,52
3922,2021-02-15 13:00:00,2021-02-15 13:35:00,35,27,35
3923,2021-02-22 13:00:00,2021-02-22 13:35:00,35,27,35
4154,2021-02-10 13:00:00,2021-02-10 13:30:00,30,14,36
4085,2021-04-06 18:30:00,2021-04-06 19:15:00,45,15,46
4427,2020-12-23 09:15:00,2020-12-23 10:00:00,45,9,30
3546,2020-12-21 12:00:00,2020-12-21 12:45:00,45,42,27
4795,2021-02-20 10:15:00,2021-02-20 11:00:00,45,49,17
3495,2021-01-01 10:00:00,2021-01-01 10:45:00,45,31,13
3503,2021-01-06 12:15:00,2021-01-06 12:45:00,30,52,47
2887,2021-05-07 12:15:00,2021-05-07 12:45:00,30,54,34
3555,2021-02-22 12:00:00,2021-02-22 12:45:00,45,107,37
4234,2021-03-17 19:00:00,2021-03-17 19:45:00,45,35,36
4239,2021-04-21 19:00:00,2021-04-21 19:45:00,45,35,36
3282,2020-11-23 08:30:00,2020-11-23 09:00:00,30,25,42
3920,2021-02-01 13:00:00,2021-02-01 13:35:00,35,36,49
3612,2021-05-27 09:00:00,2021-05-27 09:30:00,30,104,10
3860,2021-03-07 09:45:00,2021-03-07 10:15:00,30,61,8
3438,2020-12-10 13:00:00,2020-12-10 13:30:00,30,37,7
4877,2021-04-07 09:00:00,2021-04-07 09:45:00,45,9,30
4129,2021-02-10 12:15:00,2021-02-10 12:45:00,30,90,20
4315,2021-04-30 18:00:00,2021-04-30 18:45:00,45,28,45
3007,2020-12-29 13:30:00,2020-12-29 14:00:00,30,50,15
3514,2020-12-01 09:30:00,2020-12-01 10:15:00,45,83,30
2671,2020-10-05 10:15:00,2020-10-05 11:00:00,45,41,21
3837,2021-03-27 17:00:00,2021-03-27 17:45:00,45,46,42
3567,2021-01-13 17:00:00,2021-01-13 17:45:00,45,32,54
3998,2021-02-02 08:30:00,2021-02-02 09:00:00,30,68,37
3563,2021-01-18 13:00:00,2021-01-18 13:30:00,30,36,49
2826,2021-01-19 17:30:00,2021-01-19 18:15:00,45,7,17
3157,2020-11-24 08:30:00,2020-11-24 09:00:00,30,68,37
4102,2021-02-03 10:15:00,2021-02-03 11:00:00,45,59,37
4434,2021-01-18 17:00:00,2021-01-18 17:45:00,45,10,17
4142,2021-05-12 12:15:00,2021-05-12 12:45:00,30,52,47
3603,2021-03-25 09:00:00,2021-03-25 09:30:00,30,36,49
3622,2021-02-04 08:15:00,2021-02-04 08:45:00,30,6,30
3925,2021-03-08 13:00:00,2021-03-08 13:35:00,35,27,35
4242,2021-05-12 19:00:00,2021-05-12 19:45:00,45,35,36
4303,2021-02-05 18:00:00,2021-02-05 18:45:00,45,98,54
4911,2021-02-16 12:00:00,2021-02-16 12:35:00,35,24,5
3471,2020-12-05 11:45:00,2020-12-05 12:02:00,17,80,24
4230,2021-02-17 19:00:00,2021-02-17 19:45:00,45,35,36
4646,2021-04-02 13:00:00,2021-04-02 13:30:00,30,34,45
4982,2021-02-25 12:15:00,2021-02-25 12:50:00,35,37,7
4663,2021-02-05 13:15:00,2021-02-05 13:45:00,30,96,24
4841,2021-02-05 19:00:00,2021-02-05 19:45:00,45,38,43
4080,2021-03-02 18:30:00,2021-03-02 19:15:00,45,15,46
4489,2021-02-16 09:30:00,2021-02-16 10:15:00,45,3,6
3959,2021-05-03 18:00:00,2021-05-03 18:45:00,45,43,13
3950,2021-03-01 18:00:00,2021-03-01 18:45:00,45,43,13
4231,2021-02-24 19:00:00,2021-02-24 19:45:00,45,35,36
4498,2021-04-20 09:30:00,2021-04-20 10:15:00,45,3,6
3623,2021-02-11 08:15:00,2021-02-11 08:45:00,30,6,30
4838,2021-02-04 20:00:00,2021-02-04 20:30:00,30,33,43
3597,2021-02-11 09:00:00,2021-02-11 09:30:00,30,36,49
3560,2020-12-28 13:00:00,2020-12-28 13:30:00,30,36,49
3064,2021-01-17 11:45:00,2021-01-17 12:15:00,30,51,42
4078,2021-02-16 18:30:00,2021-02-16 19:15:00,45,15,46
3609,2021-05-06 09:00:00,2021-05-06 09:30:00,30,104,10
4311,2021-04-02 18:00:00,2021-04-02 18:45:00,45,28,45
3347,2020-12-13 10:45:00,2020-12-13 11:30:00,45,4,8
4696,2021-01-26 12:30:00,2021-01-26 13:15:00,45,71,49
3928,2021-03-29 13:00:00,2021-03-29 13:35:00,35,27,35
4117,2021-05-19 10:15:00,2021-05-19 11:00:00,45,59,37
3470,2020-11-28 11:45:00,2020-11-28 12:02:00,17,80,24
4881,2021-05-05 09:00:00,2021-05-05 09:45:00,45,9,30
3976,2021-03-01 19:00:00,2021-03-01 19:30:00,30,23,8
4457,2021-01-09 17:00:00,2021-01-09 17:45:00,45,37,7
4108,2021-03-17 10:15:00,2021-03-17 11:00:00,45,59,37
3056,2020-10-23 18:00:00,2020-10-23 18:30:00,30,62,21
3627,2021-03-11 08:15:00,2021-03-11 08:45:00,30,6,30
2811,2020-10-06 17:30:00,2020-10-06 18:15:00,45,7,17
3997,2021-01-26 08:30:00,2021-01-26 09:00:00,30,68,37
3978,2021-03-15 19:00:00,2021-03-15 19:30:00,30,23,8
5152,2021-02-27 10:15:00,2021-02-27 11:00:00,45,7,17
2962,2020-12-25 17:15:00,2020-12-25 17:45:00,30,57,7
3230,2020-11-23 10:15:00,2020-11-23 10:45:00,30,53,21
4114,2021-04-28 10:15:00,2021-04-28 11:00:00,45,59,37
5166,2021-03-18 07:15:00,2021-03-18 08:00:00,45,5,17
4463,2021-01-28 10:00:00,2021-01-28 10:45:00,45,73,24
1961,2020-11-11 11:30:00,2020-11-11 12:00:00,30,52,47
3638,2021-05-27 08:15:00,2021-05-27 08:45:00,30,6,30
3882,2021-01-22 08:45:00,2021-01-22 09:45:00,60,12,6
3933,2021-05-03 13:00:00,2021-05-03 13:35:00,35,27,35
4317,2021-05-14 18:00:00,2021-05-14 18:45:00,45,28,45
4959,2021-02-14 12:15:00,2021-02-14 12:45:00,30,51,42
3540,2020-12-14 13:15:00,2020-12-14 13:45:00,30,36,49
4307,2021-03-05 18:00:00,2021-03-05 18:45:00,45,28,45
4812,2021-03-05 17:00:00,2021-03-05 17:45:00,45,57,7
5065,2021-04-15 20:00:00,2021-04-15 20:30:00,30,115,43
4844,2021-02-26 19:00:00,2021-02-26 19:45:00,45,38,43
3981,2021-04-05 19:00:00,2021-04-05 19:30:00,30,23,8
4847,2021-03-19 19:00:00,2021-03-19 19:45:00,45,38,43
4082,2021-03-16 18:30:00,2021-03-16 19:15:00,45,15,46
4564,2021-02-24 18:00:00,2021-02-24 18:45:00,45,32,54
4662,2021-01-29 13:15:00,2021-01-29 13:45:00,30,34,45
4003,2021-03-09 08:30:00,2021-03-09 09:00:00,30,68,37
4412,2021-04-09 10:00:00,2021-04-09 10:35:00,35,27,35
4135,2021-03-24 12:15:00,2021-03-24 12:45:00,30,90,20
4563,2021-02-17 18:00:00,2021-02-17 18:45:00,45,32,54
3946,2021-02-01 18:00:00,2021-02-01 18:45:00,45,43,13
4884,2021-05-26 09:00:00,2021-05-26 09:45:00,45,9,30
3932,2021-04-26 13:00:00,2021-04-26 13:35:00,35,27,35
3099,2020-12-09 10:15:00,2020-12-09 11:00:00,45,59,37
4134,2021-03-17 12:15:00,2021-03-17 12:45:00,30,90,20
3626,2021-03-04 08:15:00,2021-03-04 08:45:00,30,6,30
4723,2021-04-19 17:00:00,2021-04-19 17:45:00,45,39,44
4408,2021-03-12 10:00:00,2021-03-12 10:35:00,35,27,35
3428,2020-11-28 10:45:00,2020-11-28 11:30:00,45,31,13
4719,2021-03-22 17:00:00,2021-03-22 17:45:00,45,64,24
4411,2021-04-02 10:00:00,2021-04-02 10:35:00,35,27,35
3956,2021-04-12 18:00:00,2021-04-12 18:45:00,45,43,13
4152,2021-01-27 13:00:00,2021-01-27 13:30:00,30,14,36
3515,2020-12-08 09:30:00,2020-12-08 10:15:00,45,3,6
4958,2021-02-14 11:15:00,2021-02-14 12:00:00,45,4,8
4103,2021-02-10 10:15:00,2021-02-10 11:00:00,45,59,37
4538,2021-02-23 13:00:00,2021-02-23 13:45:00,45,71,49
4429,2021-01-22 19:00:00,2021-01-22 19:45:00,45,100,21
4112,2021-04-14 10:15:00,2021-04-14 11:00:00,45,59,37
3172,2020-11-14 11:30:00,2020-11-14 12:00:00,30,42,27
3919,2021-01-25 13:00:00,2021-01-25 13:35:00,35,27,35
2821,2020-12-15 17:30:00,2020-12-15 18:15:00,45,7,17
4081,2021-03-09 18:30:00,2021-03-09 19:15:00,45,15,46
4308,2021-03-12 18:00:00,2021-03-12 18:45:00,45,111,9
5171,2021-04-21 20:00:00,2021-04-21 20:45:00,45,50,15
4561,2021-02-03 18:00:00,2021-02-03 18:45:00,45,19,52
3929,2021-04-05 13:00:00,2021-04-05 13:35:00,35,27,35
3140,2020-11-10 08:30:00,2020-11-10 09:00:00,30,20,37
3255,2021-05-17 10:15:00,2021-05-17 10:45:00,30,53,21
4726,2021-05-10 17:00:00,2021-05-10 17:45:00,45,39,44
3880,2021-01-22 17:15:00,2021-01-22 17:45:00,30,92,29
4414,2021-04-23 10:00:00,2021-04-23 10:35:00,35,27,35
2676,2020-11-09 10:15:00,2020-11-09 10:45:00,30,53,21
3750,2021-01-23 14:00:00,2021-01-23 14:45:00,45,40,39
3892,2021-01-01 15:45:00,2021-01-01 16:45:00,60,93,7
4229,2021-02-10 19:00:00,2021-02-10 19:45:00,45,35,36
4405,2021-02-19 10:00:00,2021-02-19 10:35:00,35,27,35
4431,2020-12-28 17:00:00,2020-12-28 17:45:00,45,10,17
4970,2021-05-08 15:15:00,2021-05-08 15:45:00,30,114,20
3602,2021-03-18 09:00:00,2021-03-18 09:30:00,30,36,49
4494,2021-03-23 09:30:00,2021-03-23 10:15:00,45,3,6
5175,2021-05-19 20:00:00,2021-05-19 20:45:00,45,50,15
4848,2021-03-26 19:00:00,2021-03-26 19:45:00,45,38,43
4008,2021-04-13 08:30:00,2021-04-13 09:00:00,30,68,37
4966,2021-04-10 15:15:00,2021-04-10 15:45:00,30,44,40
4690,2021-02-04 18:00:00,2021-02-04 18:45:00,45,2,5
4177,2021-01-27 16:00:00,2021-01-27 16:30:00,30,22,29
4493,2021-03-16 09:30:00,2021-03-16 10:15:00,45,3,6
4503,2021-05-25 09:30:00,2021-05-25 10:15:00,45,3,6
4153,2021-02-03 13:00:00,2021-02-03 13:30:00,30,14,36
4934,2021-02-11 18:00:00,2021-02-11 18:35:00,35,2,5
4000,2021-02-16 08:30:00,2021-02-16 09:00:00,30,68,37
5059,2021-03-04 20:00:00,2021-03-04 20:30:00,30,115,43
4110,2021-03-31 10:15:00,2021-03-31 11:00:00,45,59,37
3136,2020-12-31 20:00:00,2020-12-31 20:30:00,30,33,43
4194,2021-05-26 16:00:00,2021-05-26 16:30:00,30,22,29
3630,2021-04-01 08:15:00,2021-04-01 08:45:00,30,6,30
4585,2021-01-27 17:00:00,2021-01-27 17:45:00,45,32,54
3489,2021-01-12 12:30:00,2021-01-12 13:15:00,45,71,49
4727,2021-05-17 17:00:00,2021-05-17 17:45:00,45,39,44
4415,2021-04-30 10:00:00,2021-04-30 10:35:00,35,27,35
3988,2021-05-24 19:00:00,2021-05-24 19:30:00,30,23,8
4237,2021-04-07 19:00:00,2021-04-07 19:45:00,45,35,36
3558,2021-03-15 12:00:00,2021-03-15 12:45:00,45,42,27
5064,2021-04-08 20:00:00,2021-04-08 20:30:00,30,115,43
4115,2021-05-05 10:15:00,2021-05-05 11:00:00,45,59,37
4809,2021-02-12 17:00:00,2021-02-12 17:45:00,45,57,7
4621,2021-04-15 13:15:00,2021-04-15 13:45:00,30,26,52
4132,2021-03-03 12:15:00,2021-03-03 12:45:00,30,52,47
3974,2021-02-15 19:00:00,2021-02-15 19:30:00,30,23,8
2884,2021-04-16 12:15:00,2021-04-16 12:45:00,30,54,34
4139,2021-04-21 12:15:00,2021-04-21 12:45:00,30,52,47
4304,2021-02-12 18:00:00,2021-02-12 18:45:00,45,28,45
4569,2021-03-31 18:00:00,2021-03-31 18:45:00,45,32,54
3156,2020-11-17 08:30:00,2020-11-17 09:00:00,30,68,37
3456,2020-12-08 11:45:00,2020-12-08 12:02:00,17,76,6
4963,2021-03-20 15:15:00,2021-03-20 15:45:00,30,114,20
3977,2021-03-08 19:00:00,2021-03-08 19:30:00,30,23,8
3252,2021-04-26 10:15:00,2021-04-26 10:45:00,30,53,21
3973,2021-02-08 19:00:00,2021-02-08 19:30:00,30,23,8
4101,2021-01-27 10:15:00,2021-01-27 11:00:00,45,59,37
4314,2021-04-23 18:00:00,2021-04-23 18:45:00,45,28,45
4433,2021-01-11 17:00:00,2021-01-11 17:45:00,45,10,17
4451,2021-01-23 15:00:00,2021-01-23 15:45:00,45,13,29
5208,2021-04-07 13:00:00,2021-04-07 13:40:00,40,14,36
4567,2021-03-17 18:00:00,2021-03-17 18:45:00,45,32,54
5268,2021-04-06 17:30:00,2021-04-06 18:15:00,45,120,24
5137,2021-04-24 12:30:00,2021-04-24 13:15:00,45,39,44
4856,2021-05-21 19:00:00,2021-05-21 19:45:00,45,38,43
4141,2021-05-05 12:15:00,2021-05-05 12:45:00,30,52,47
5187,2021-04-12 12:00:00,2021-04-12 12:45:00,45,42,27
4109,2021-03-24 10:15:00,2021-03-24 11:00:00,45,59,37
5135,2021-04-10 12:30:00,2021-04-10 13:15:00,45,39,44
4839,2021-02-11 20:00:00,2021-02-11 20:30:00,30,33,43
4191,2021-05-05 16:00:00,2021-05-05 16:30:00,30,22,29
4499,2021-04-27 09:30:00,2021-04-27 10:15:00,45,3,6
4572,2021-04-21 18:00:00,2021-04-21 18:45:00,45,32,54
4236,2021-03-31 19:00:00,2021-03-31 19:45:00,45,35,36
4993,2021-05-13 12:15:00,2021-05-13 12:50:00,35,37,7
4184,2021-03-17 16:00:00,2021-03-17 16:30:00,30,22,29
5170,2021-04-14 20:00:00,2021-04-14 20:45:00,45,50,15
4407,2021-03-05 10:00:00,2021-03-05 10:35:00,35,27,35
3160,2020-12-15 08:30:00,2020-12-15 09:00:00,30,68,37
3636,2021-05-13 08:15:00,2021-05-13 08:45:00,30,6,30
4871,2021-02-24 09:00:00,2021-02-24 09:45:00,45,9,30
4622,2021-04-22 13:15:00,2021-04-22 13:45:00,30,110,38
3620,2021-01-21 08:15:00,2021-01-21 08:45:00,30,6,30
4845,2021-03-05 19:00:00,2021-03-05 19:45:00,45,38,43
4496,2021-04-06 09:30:00,2021-04-06 10:15:00,45,91,10
4090,2021-05-11 18:30:00,2021-05-11 19:15:00,45,15,46
4404,2021-02-12 10:00:00,2021-02-12 10:35:00,35,27,35
3568,2021-01-20 17:00:00,2021-01-20 17:45:00,45,32,54
5070,2021-05-20 20:00:00,2021-05-20 20:30:00,30,115,43
4133,2021-03-10 12:15:00,2021-03-10 12:45:00,30,52,47
5120,2021-05-01 11:30:00,2021-05-01 12:15:00,45,31,13
4648,2021-04-16 13:00:00,2021-04-16 13:30:00,30,34,45
3349,2020-12-27 10:45:00,2020-12-27 11:30:00,45,4,8
3129,2020-11-12 20:00:00,2020-11-12 20:30:00,30,33,43
4185,2021-03-24 16:00:00,2021-03-24 16:30:00,30,22,29
4410,2021-03-26 10:00:00,2021-03-26 10:35:00,35,27,35
4306,2021-02-26 18:00:00,2021-02-26 18:45:00,45,28,45
5272,2021-05-04 17:30:00,2021-05-04 18:15:00,45,120,24
4694,2021-02-06 16:00:00,2021-02-06 16:45:00,45,3,6
4088,2021-04-27 18:30:00,2021-04-27 19:15:00,45,87,33
3158,2020-12-01 08:30:00,2020-12-01 09:00:00,30,68,37
3458,2020-11-25 11:45:00,2020-11-25 12:02:00,17,77,21
5010,2021-03-07 11:45:00,2021-03-07 12:15:00,30,51,42
3983,2021-04-19 19:00:00,2021-04-19 19:30:00,30,23,8
5012,2021-04-04 11:45:00,2021-04-04 12:15:00,30,51,42
3254,2021-05-10 10:15:00,2021-05-10 10:45:00,30,53,21
3999,2021-02-09 08:30:00,2021-02-09 09:00:00,30,68,37
4137,2021-04-07 12:15:00,2021-04-07 12:45:00,30,52,47
4491,2021-03-02 09:30:00,2021-03-02 10:15:00,45,3,6
4488,2021-02-09 09:30:00,2021-02-09 10:15:00,45,3,6
3726,2021-02-06 12:15:00,2021-02-06 13:00:00,45,39,44
4588,2021-02-03 20:00:00,2021-02-03 20:30:00,30,20,37
